Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37265,700.187,232.9372916,204.1582816,1.140964206,0.481489818,37602,217.8239464,0.778950669,0.991037711,0.955174904,0.935118396,0.006250833,0.002948384,0.874446414,0.997712058,SEKER
37268,714.729,250.0604704,189.9228983,1.31664203,0.650498099,37667,217.8327141,0.751249798,0.989407173,0.916775805,0.871120149,0.00670979,0.002383422,0.758850313,0.999134217,SEKER
37301,711.888,229.3815744,207.1091018,1.107539806,0.42984628,37731,217.9291359,0.781991614,0.988603536,0.924926014,0.950072544,0.006149475,0.003090615,0.902637838,0.999707336,SEKER
37301,699.032,251.5874622,189.0989626,1.330453953,0.659592776,37579,217.9291359,0.737742529,0.992602251,0.959259756,0.866216202,0.006744791,0.002342359,0.750330508,0.99828019,SEKER
37308,698.873,240.097665,198.4496453,1.20986694,0.562882138,37607,217.9495835,0.799537097,0.992049353,0.959876385,0.907753865,0.006435554,0.002695493,0.82401708,0.996951023,SEKER
37311,694.501,240.8765914,197.6153409,1.218916458,0.571788927,37590,217.9583461,0.748015237,0.992577813,0.972077749,0.904854826,0.006455914,0.002669642,0.818762256,0.998002789,SEKER
37315,701.999,238.0546589,199.8358502,1.191251013,0.543431306,37735,217.9700292,0.775392735,0.98886975,0.951525262,0.915630176,0.006379597,0.002766008,0.838378618,0.998719378,SEKER
37322,695.359,240.9624354,197.3288105,1.221121411,0.573908559,37630,217.9904729,0.772712215,0.991815041,0.969966226,0.904665794,0.006456311,0.002667576,0.818420199,0.999390428,SEKER
37348,702.527,242.7609094,196.6162257,1.234694179,0.586544285,37715,218.0663902,0.815013639,0.990269124,0.950935749,0.898276377,0.006499971,0.002610544,0.806900449,0.996275288,SEKER
37348,701.625,239.7906149,198.515935,1.207916206,0.560917069,37690,218.0663902,0.785942761,0.990925975,0.953382342,0.909403357,0.006420441,0.002708762,0.827014465,0.998964175,SEKER
37350,699.848,238.1729909,199.9543307,1.191136946,0.543307108,37637,218.0722289,0.786282683,0.992374525,0.958281311,0.91560436,0.006376787,0.002764478,0.838331344,0.998567437,SEKER
37352,703.246,241.941291,196.9313108,1.228556749,0.580916419,37811,218.0780674,0.802750913,0.987860675,0.949093903,0.90136771,0.006477332,0.002637448,0.812463748,0.998157821,SEKER
37353,701.883,237.3226512,200.8958975,1.181321541,0.53237349,37752,218.0809866,0.776440509,0.989431024,0.952809118,0.918921921,0.00635351,0.002794524,0.844417497,0.997528579,SEKER
37362,721.309,234.3934654,203.5114997,1.151745556,0.496131615,37914,218.1072577,0.7615728,0.985440734,0.902396242,0.930517655,0.006273579,0.002901307,0.865863106,0.997253985,SEKER
37362,714.562,263.8858174,180.4129872,1.462676393,0.729783588,37693,218.1072577,0.739841584,0.991218529,0.919517812,0.826521334,0.007062947,0.002033209,0.683137515,0.999209117,SEKER
37365,700.139,247.5682939,192.3189911,1.287279496,0.629707813,37673,218.1160141,0.754848485,0.991824384,0.957869425,0.881033716,0.006625674,0.002462521,0.77622041,0.999212618,SEKER
37365,702.379,247.3540221,192.7094909,1.283559108,0.626919901,37705,218.1160141,0.784517511,0.990982628,0.951769567,0.881796917,0.006619939,0.002468926,0.777565802,0.998051667,SEKER
37366,700.27,238.9641177,199.2270846,1.199455978,0.552200573,37744,218.1189328,0.762073748,0.989985163,0.957536706,0.912768557,0.006395229,0.002738284,0.833146438,0.999322476,SEKER
37388,707.703,232.9705016,204.6242163,1.138528498,0.478060848,37784,218.1831343,0.806993309,0.989519373,0.93808032,0.936526869,0.006231157,0.002956851,0.877082576,0.998583507,SEKER
37393,699.759,237.2305761,200.9293747,1.180666473,0.531625954,37751,218.1977229,0.763870731,0.990516808,0.959628611,0.919770657,0.006344251,0.002800776,0.845978062,0.998817935,SEKER
37393,696.723,244.0433475,195.2365176,1.249988222,0.599989949,37667,218.1977229,0.782280335,0.992725728,0.968010077,0.894094124,0.006526445,0.002572701,0.799404302,0.999245962,SEKER
37394,704.489,240.0719714,198.6176511,1.208714181,0.56172289,37814,218.2006405,0.758745232,0.988893003,0.946811131,0.908896775,0.006420067,0.002702574,0.826093347,0.998510744,SEKER
37410,697.345,241.4948759,197.4339125,1.223168162,0.575858932,37739,218.247317,0.753019324,0.991282228,0.966723308,0.903734773,0.006455356,0.002656219,0.816736541,0.999006134,SEKER
37420,704.994,238.9729806,199.7897404,1.196122384,0.548676341,37757,218.2764847,0.755898513,0.991074503,0.946112555,0.913393992,0.006386237,0.002741936,0.834288584,0.997911251,SEKER
37424,695.317,238.5826817,199.8395309,1.193871306,0.546266826,37686,218.2881507,0.781343299,0.993047816,0.97273462,0.914937116,0.006375125,0.00275571,0.837109926,0.99940152,SEKER
37429,710.889,252.6125794,188.783812,1.338105088,0.664458168,37813,218.3027323,0.770841914,0.989844762,0.930710256,0.864179974,0.006749114,0.002321899,0.746807028,0.999306283,SEKER
37430,699.619,245.261315,194.8503787,1.258716132,0.607316084,37742,218.3056485,0.736898059,0.991733347,0.960962633,0.890094096,0.006552533,0.002537071,0.7922675,0.997239883,SEKER
37438,698.989,238.7938728,199.7549906,1.195433826,0.547941889,37738,218.3289767,0.776222761,0.992050453,0.962901407,0.914298906,0.006378382,0.002749433,0.83594249,0.99931393,SEKER
37438,711.096,248.509143,192.0870765,1.293731715,0.634457456,37803,218.3289767,0.791835871,0.990344682,0.93039214,0.878555107,0.006637885,0.002439414,0.771859076,0.998578567,SEKER
37445,703.374,241.2379712,197.8564002,1.219257861,0.572118387,37798,218.3493869,0.750460959,0.990660882,0.951110722,0.905120308,0.006442462,0.002667208,0.819242772,0.99886819,SEKER
37446,698.296,241.4330542,197.6945307,1.221242962,0.574024846,37754,218.3523025,0.749729708,0.991841924,0.96501972,0.904401028,0.006447499,0.002660818,0.81794122,0.998904958,SEKER
37453,706.241,236.5225703,201.9797095,1.17102144,0.520346322,37925,218.3727104,0.754112554,0.987554384,0.943605844,0.92326373,0.006315184,0.002830537,0.852415915,0.998197312,SEKER
37454,698.809,245.9677421,193.9975663,1.267890865,0.614763614,37765,218.3756257,0.753162139,0.991764862,0.963809252,0.887822216,0.006567196,0.002516887,0.788228287,0.999387444,SEKER
37459,699.387,244.5904793,195.1576945,1.253296622,0.602795515,37773,218.3902015,0.754005636,0.991687184,0.962345306,0.89288104,0.006529552,0.002559986,0.797236552,0.999173877,SEKER
37475,713.238,241.1956261,198.3011325,1.216309877,0.569258053,37837,218.4368374,0.777489627,0.990432645,0.925726207,0.905641785,0.006436174,0.002670751,0.820187043,0.997601601,SEKER
37479,703.264,229.0163681,208.466788,1.098574839,0.414014566,37879,218.4484948,0.78146372,0.989440059,0.952272156,0.95385538,0.006110525,0.003120243,0.909840086,0.999527426,SEKER
37482,705.803,244.497488,195.3803884,1.251392169,0.601184833,37878,218.4572375,0.777634855,0.989545383,0.945508898,0.893494814,0.006523064,0.002564481,0.798332982,0.999027642,SEKER
37482,693.294,239.2847356,199.5904668,1.198878581,0.551593868,37731,218.4572375,0.761519707,0.993400652,0.979936055,0.912959353,0.006383991,0.002735759,0.833494781,0.99925904,SEKER
37483,699.808,244.4693942,195.4526463,1.250785798,0.600669542,37793,218.4601516,0.774762298,0.991797423,0.961803606,0.893609412,0.006522141,0.002565434,0.798537782,0.998799717,SEKER
37492,701.925,242.9843493,196.9110602,1.233980199,0.585896659,37814,218.4863772,0.771440329,0.991484635,0.956240318,0.899178807,0.006480965,0.002613387,0.808522526,0.997700788,SEKER
37492,701.454,246.6305158,193.8404208,1.27233791,0.618284045,37828,218.4863772,0.751402918,0.991117691,0.957524908,0.885885416,0.006578217,0.002499184,0.784792971,0.998521848,SEKER
37493,695.177,242.8672064,196.6838318,1.234810224,0.586649371,37758,218.4892909,0.78177193,0.99298162,0.974920642,0.899624507,0.006477668,0.00261724,0.809324254,0.999361864,SEKER
37506,700.778,247.5799407,193.2182459,1.281348662,0.625246025,37812,218.5271662,0.742972604,0.991907331,0.959731379,0.882652955,0.006601076,0.002471465,0.779076238,0.998268295,SEKER
37512,712.467,250.5396277,190.9180435,1.312288892,0.647544862,37891,218.5446449,0.790991903,0.989997625,0.928646822,0.87229572,0.006678919,0.002385289,0.760899823,0.998520385,SEKER
37512,704.306,243.2472557,196.6784547,1.236776322,0.588422473,37910,218.5446449,0.775730504,0.989501451,0.950292513,0.898446497,0.006484518,0.002606312,0.807206108,0.998333401,SEKER
37513,706.094,232.9818929,205.4078221,1.134240608,0.471909209,37951,218.5475578,0.754151421,0.988458802,0.945511072,0.938045249,0.006210697,0.002966301,0.87992889,0.998051079,SEKER
37516,708.078,244.5970352,195.6331116,1.250284439,0.60024259,37869,218.5562965,0.779019062,0.990678391,0.940295135,0.893536164,0.006519806,0.002563675,0.798406876,0.998235693,SEKER
37533,703.354,237.3881463,201.4126248,1.17861602,0.529271137,37918,218.6058092,0.774067811,0.989846511,0.953400158,0.920879213,0.006324785,0.002805667,0.848018524,0.999488218,SEKER
37539,701.891,239.5729012,199.7187845,1.199551168,0.552300446,37844,218.6232816,0.785055524,0.991940598,0.957531822,0.912554302,0.006381973,0.002730044,0.832755354,0.998932658,SEKER
37540,711.089,235.930872,202.9740175,1.162369819,0.509768874,38001,218.6261936,0.766748366,0.98786874,0.932945365,0.926653607,0.006284786,0.002858512,0.858686907,0.998111745,SEKER
37548,703.892,246.0599293,194.4318532,1.265533014,0.612873695,37881,218.6494876,0.782739212,0.991209313,0.952323748,0.888602578,0.00655321,0.002520369,0.789614542,0.999283272,SEKER
37553,702.511,241.5599608,198.0492209,1.219696598,0.572541091,37880,218.6640451,0.778203747,0.991367476,0.956198908,0.905216429,0.006432508,0.002664218,0.819416783,0.999439862,SEKER
37557,697.113,244.9331917,195.328494,1.253955256,0.603349848,37810,218.6756904,0.765095339,0.993308649,0.971168069,0.892797293,0.006521639,0.002555924,0.797087006,0.999511441,SEKER
37564,736.706,236.4602056,202.526017,1.167554712,0.516162105,38184,218.6960682,0.76629947,0.983762833,0.869747686,0.924874728,0.006294862,0.002841173,0.855393262,0.998718434,SEKER
37574,712.47,253.4993159,188.9044447,1.341944686,0.666855337,38001,218.7251761,0.748113489,0.988763454,0.93017386,0.862823536,0.006746668,0.002306519,0.744464454,0.999030119,SEKER
37577,704.505,246.6819275,194.2830571,1.269703757,0.616205658,37883,218.7339077,0.75543806,0.991922498,0.951401451,0.886704226,0.006564705,0.002503284,0.786244385,0.998297449,SEKER
37580,703.04,243.4936116,196.7097492,1.237831946,0.589368801,37934,218.7426389,0.798894558,0.990668002,0.95544693,0.898350628,0.00647934,0.002603119,0.807033851,0.998972282,SEKER
37580,698.245,242.6865801,197.398589,1.229424087,0.581720184,37888,218.7426389,0.786324071,0.991870777,0.968614511,0.901338009,0.006457865,0.002629175,0.812410206,0.998796677,SEKER
37606,700.716,229.643827,209.019182,1.098673456,0.414194161,37942,218.8182952,0.785733687,0.991144378,0.96246055,0.95285947,0.006106574,0.003105223,0.907941169,0.997530862,SEKER
37606,696.136,238.3559836,201.098675,1.185268792,0.536829925,37883,218.8182952,0.780612351,0.992688013,0.975166602,0.918031475,0.006338243,0.00277702,0.842781789,0.998922953,SEKER
37631,744.128,248.899729,192.992721,1.289684542,0.631490749,38388,218.891017,0.750353931,0.980280296,0.854004837,0.879434533,0.00661422,0.002440464,0.773405098,0.9974486,SEKER
37637,703.354,250.5441029,191.5283756,1.308130465,0.644683323,37959,218.9084666,0.786332108,0.991517163,0.95604193,0.873732265,0.006656856,0.002393109,0.763408072,0.998637355,SEKER
37642,699.339,240.4396377,199.7670381,1.203600154,0.556510308,37928,218.9230069,0.746894718,0.992459397,0.967179445,0.910511299,0.006387536,0.002708036,0.829030826,0.997821629,SEKER
37644,695.582,238.9158223,200.7943345,1.189853404,0.541905124,37973,218.9288227,0.779153041,0.991335949,0.977707527,0.916342922,0.006346717,0.00276033,0.839684351,0.999101283,SEKER
37646,703.337,249.2379262,192.5507286,1.294401366,0.634944322,37941,218.9346384,0.803577527,0.99222477,0.956316772,0.878416226,0.006620569,0.002431512,0.771615065,0.998779595,SEKER
37652,693.787,231.7787323,206.9460336,1.119996012,0.450333704,37917,218.9520846,0.783274392,0.99301105,0.982982075,0.944659945,0.006155815,0.003023899,0.892382412,0.999464743,SEKER
37657,704.416,252.0951069,190.5731441,1.322825985,0.654620894,37993,218.966622,0.747459309,0.991156266,0.953667886,0.868587354,0.006694509,0.002350458,0.754443992,0.997998117,SEKER
37663,712.345,233.5697952,205.8281601,1.134780562,0.472692121,38084,218.9840656,0.753998919,0.988945489,0.932704375,0.937553015,0.006201572,0.002955731,0.879005655,0.997478531,SEKER
37669,698.99,243.2854619,197.6686076,1.2307744,0.582965947,37937,219.0015078,0.754950297,0.992935656,0.968839931,0.900183291,0.006458506,0.002615987,0.810329958,0.997333367,SEKER
37679,707.574,242.4523172,198.1308566,1.223697921,0.57636108,38045,219.030575,0.778491736,0.990379813,0.945726372,0.903396501,0.00643468,0.00264375,0.816125238,0.998690757,SEKER
37681,703.836,248.2210556,193.6317498,1.28192332,0.625682454,38044,219.036388,0.75443479,0.990458417,0.95584909,0.88242469,0.006587433,0.002463806,0.778673334,0.998199505,SEKER
37682,715.569,246.5710052,194.7807585,1.265889953,0.61316085,38157,219.0392945,0.774409667,0.987551432,0.924784993,0.888341653,0.006543469,0.002513668,0.789150893,0.998978187,SEKER
37688,710.5,238.5816472,201.47174,1.184194107,0.535624687,38083,219.0567323,0.777649389,0.989627918,0.938177019,0.918162545,0.006330441,0.002775185,0.843022458,0.998302227,SEKER
37690,702.993,247.2788263,194.4102346,1.271943459,0.617974083,37977,219.0625446,0.77936311,0.992442794,0.958371743,0.885892852,0.00656086,0.002492673,0.784806144,0.998229042,SEKER
37693,709.359,252.2616301,190.4736717,1.324391072,0.655651111,38032,219.0712627,0.775002056,0.991086454,0.941322419,0.868428792,0.006692533,0.002348049,0.754168567,0.998814116,SEKER
37693,701.429,246.6742856,194.8832128,1.265754407,0.613051849,37995,219.0712627,0.769967725,0.992051586,0.962726959,0.88809931,0.0065443,0.002511245,0.788720384,0.998326302,SEKER
37706,717.777,250.6271347,191.9684373,1.305564281,0.642897372,38097,219.1090374,0.767317867,0.989736725,0.919689549,0.874243077,0.006646877,0.002395114,0.764300958,0.99784403,SEKER
37720,706.226,238.2536324,201.9647666,1.179679191,0.530494959,38103,219.1497105,0.755427381,0.989948298,0.950373118,0.919816871,0.006316374,0.002789029,0.846063076,0.998083004,SEKER
37722,699.287,237.2051864,202.8017111,1.169640952,0.51868862,38031,219.1555204,0.798602731,0.991875049,0.96937913,0.92390695,0.006288245,0.002826325,0.853604053,0.998410257,SEKER
37733,715.114,251.9515971,190.7969684,1.320522015,0.65309466,38142,219.1874717,0.778610045,0.989276913,0.927215406,0.869958651,0.006677221,0.002359228,0.756828055,0.999408109,SEKER
37735,722.21,251.7711979,191.2624919,1.316364727,0.650311244,38145,219.1932805,0.791256029,0.98925154,0.909132584,0.870605067,0.006672087,0.002364429,0.757953182,0.997742833,SEKER
37761,698.336,236.5589109,203.4651127,1.162650971,0.51011981,38115,219.2687813,0.781493822,0.990712318,0.973026098,0.926909836,0.006264636,0.002852499,0.859161844,0.998905352,SEKER
37765,704.943,237.2047302,202.9953077,1.168523218,0.517338219,38130,219.2803945,0.783912818,0.990427485,0.954973561,0.924435168,0.006281073,0.002829564,0.854580379,0.998597014,SEKER
37771,712.802,242.6482986,198.5437169,1.222140405,0.574881622,38155,219.2978131,0.748592833,0.989935788,0.93417992,0.903768188,0.006424196,0.002643789,0.816796937,0.99824054,SEKER
37776,700.671,246.1757026,196.0336313,1.255783005,0.604880942,38029,219.3123276,0.735514019,0.993347182,0.966935595,0.890877228,0.006516722,0.002532097,0.793662236,0.996667547,SEKER
37777,716.007,250.1746618,192.7040335,1.298232618,0.637708265,38174,219.3152304,0.770518887,0.989600251,0.925982531,0.876648453,0.006622407,0.002412668,0.768512511,0.997708009,SEKER
37784,702.271,242.22684,198.8715078,1.218006755,0.570908765,38106,219.3355488,0.801799508,0.991549887,0.962738472,0.905496471,0.006410831,0.002658527,0.819923859,0.998672799,SEKER
37791,713.544,245.0519162,196.5277781,1.246907275,0.597345174,38169,219.3558653,0.764010189,0.990096675,0.932731687,0.89514038,0.006484399,0.002568113,0.801276299,0.999117247,SEKER
37810,713.014,243.7454539,197.7501503,1.232593015,0.584633117,38222,219.4110006,0.78152129,0.989220868,0.934588487,0.900164483,0.006446587,0.002610941,0.810296097,0.998765309,SEKER
37810,712.632,241.1020938,200.0346228,1.205301815,0.558257544,38253,219.4110006,0.797679325,0.988419209,0.935590711,0.910033576,0.006376675,0.002697763,0.828161109,0.998184088,SEKER
37822,699.758,235.2317816,204.8814704,1.14813595,0.491323796,38130,219.4458158,0.785928019,0.991922371,0.97064095,0.932891867,0.006219443,0.002905738,0.870287235,0.999208061,SEKER
37826,704.225,242.586215,198.8657396,1.219849208,0.572687945,38170,219.4574196,0.764532298,0.990987687,0.958467531,0.904657421,0.006413214,0.002649672,0.818405049,0.998330751,SEKER
37833,703.902,242.0160036,199.2346794,1.214728301,0.567708925,38173,219.4777248,0.760921158,0.991093181,0.959524893,0.906872775,0.006396955,0.002668938,0.82241823,0.999014699,SEKER
37838,702.47,242.0141714,199.3740179,1.213870162,0.566864078,38142,219.4922274,0.777887422,0.992029783,0.963568232,0.906939565,0.006396061,0.002669352,0.822539375,0.998456005,SEKER
37844,703.919,245.7749899,196.1905182,1.252736331,0.602322861,38174,219.5096292,0.767689062,0.991355373,0.959757517,0.893132492,0.006494424,0.002549083,0.797685649,0.999289793,SEKER
37848,697.327,240.9621294,200.1462736,1.203930131,0.556850132,38105,219.5212297,0.795778053,0.993255478,0.978092293,0.911019629,0.006366575,0.002705182,0.829956764,0.999209956,SEKER
37849,713.618,251.8815424,191.6705939,1.314137643,0.648804313,38243,219.5241297,0.775530694,0.989697461,0.933969473,0.871537182,0.006654906,0.002368456,0.75957706,0.998188807,SEKER
37856,708.716,248.4303303,194.3603238,1.278194672,0.622834724,38232,219.5444288,0.744639836,0.990165307,0.947109324,0.883726349,0.006562509,0.002468999,0.78097226,0.998234581,SEKER
37861,712.99,253.5201789,190.3512936,1.331854248,0.660492197,38226,219.5589269,0.747871605,0.990451525,0.935912111,0.866041227,0.006696077,0.002323563,0.750027408,0.998927189,SEKER
